__time,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity
1707681595.647947,1707681595.647508860,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.649631,1707681595.649471045,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.651834,1707681595.651494026,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.654071,1707681595.653446913,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.655761,1707681595.655475140,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.657986,1707681595.657457590,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.659708,1707681595.659509420,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.661921,1707681595.661482573,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.663607,1707681595.663504124,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.665896,1707681595.665497303,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.668148,1707681595.667528629,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.669785,1707681595.669492960,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.672036,1707681595.671477079,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.673739,1707681595.673461437,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.676053,1707681595.675461054,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.677693,1707681595.677483559,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.679955,1707681595.679508924,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.681618,1707681595.681479692,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.683952,1707681595.683502436,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.685795,1707681595.685460091,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.687619,1707681595.687465191,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.690054,1707681595.689460039,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.691756,1707681595.691461563,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.694008,1707681595.693463326,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.696245,1707681595.695640087,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.697931,1707681595.697455645,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.699614,1707681595.699472666,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.701823,1707681595.701463223,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.704145,1707681595.703473806,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.705915,1707681595.705467463,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.708142,1707681595.707534552,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.709879,1707681595.709464312,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.711594,1707681595.711466551,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.713964,1707681595.713463783,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.715840,1707681595.715466261,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.717629,1707681595.717465162,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.719990,1707681595.719492912,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.721770,1707681595.721477032,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.723999,1707681595.723642826,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.725886,1707681595.725497007,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.727707,1707681595.727536678,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.730108,1707681595.729452610,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.732042,1707681595.731471300,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.733827,1707681595.733625650,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.736165,1707681595.735510111,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.737940,1707681595.737679005,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.739722,1707681595.739461184,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.742082,1707681595.741503716,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.743869,1707681595.743515491,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.745655,1707681595.745460749,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.748031,1707681595.747509241,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.749779,1707681595.749464273,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.752065,1707681595.751461983,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.753861,1707681595.753497839,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.755653,1707681595.755499601,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.757982,1707681595.757524252,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.759814,1707681595.759500980,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.762239,1707681595.761582136,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.764083,1707681595.763560295,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.765872,1707681595.765676498,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.767713,1707681595.767543077,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.770195,1707681595.769528389,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.772000,1707681595.771497250,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.773826,1707681595.773476362,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.775662,1707681595.775498867,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.778110,1707681595.777474880,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.779856,1707681595.779495001,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.781628,1707681595.781464577,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.783896,1707681595.783476353,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.785583,1707681595.785461426,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.787942,1707681595.787455797,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.789632,1707681595.789464235,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.792008,1707681595.791540623,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.793792,1707681595.793514729,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.795554,1707681595.795470476,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.797999,1707681595.797493696,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.799871,1707681595.799503803,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.801722,1707681595.801514387,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.804088,1707681595.803519011,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.805933,1707681595.805589199,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.807825,1707681595.807462215,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.809607,1707681595.809461832,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.812014,1707681595.811524868,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.813810,1707681595.813468695,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.816224,1707681595.815655231,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.818022,1707681595.817583799,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.819865,1707681595.819528580,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.821715,1707681595.821510077,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.824136,1707681595.823470116,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.825985,1707681595.825647831,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.827757,1707681595.827552557,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.829646,1707681595.829498529,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.831984,1707681595.831495762,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.833811,1707681595.833469868,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.835677,1707681595.835460186,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.838151,1707681595.837638140,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.839887,1707681595.839509249,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.841650,1707681595.841476917,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.843955,1707681595.843459368,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.845786,1707681595.845512867,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.848176,1707681595.847648621,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.849956,1707681595.849462509,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.851591,1707681595.851500273,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.854025,1707681595.853458405,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.855817,1707681595.855461597,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.858132,1707681595.857588053,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.859953,1707681595.859428406,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.861784,1707681595.861464500,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.863558,1707681595.863462687,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.865996,1707681595.865463018,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.867791,1707681595.867482662,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.870183,1707681595.869498014,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.871983,1707681595.871460438,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.873773,1707681595.873512506,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.876116,1707681595.875466347,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.877899,1707681595.877495527,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.879763,1707681595.879427671,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.882098,1707681595.881461382,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.883853,1707681595.883336782,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.885664,1707681595.885499954,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.888048,1707681595.887447596,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.889897,1707681595.889523029,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.891735,1707681595.891470194,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.894111,1707681595.893496513,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.895888,1707681595.895514250,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.897530,1707681595.897458553,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.899905,1707681595.899348497,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.902083,1707681595.901477814,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.903805,1707681595.903476715,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.906056,1707681595.905496359,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.907704,1707681595.907483339,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.909949,1707681595.909499168,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.911679,1707681595.911519527,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.913923,1707681595.913464785,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.915542,1707681595.915463686,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.917824,1707681595.917346478,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.919678,1707681595.919470310,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.921991,1707681595.921428442,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.923755,1707681595.923635006,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.926007,1707681595.925464630,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.927725,1707681595.927465677,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.929984,1707681595.929426670,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.931708,1707681595.931550026,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.933960,1707681595.933497190,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.935658,1707681595.935426712,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.937928,1707681595.937503815,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.939642,1707681595.939459085,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.941963,1707681595.941510677,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.943692,1707681595.943483591,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.945942,1707681595.945627689,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.948196,1707681595.947556257,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.949894,1707681595.949556351,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.951599,1707681595.951337099,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.953831,1707681595.953346252,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.956092,1707681595.955496073,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.957757,1707681595.957341194,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.960024,1707681595.959463835,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.961718,1707681595.961426973,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.963927,1707681595.963469982,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.965695,1707681595.965336561,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.967960,1707681595.967411995,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.969635,1707681595.969337225,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.971915,1707681595.971483707,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.973650,1707681595.973463535,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.975918,1707681595.975359678,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.977633,1707681595.977335691,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.979835,1707681595.979479074,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.982133,1707681595.981508970,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.983878,1707681595.983488321,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.985640,1707681595.985469341,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.987857,1707681595.987617731,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.989625,1707681595.989461899,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.991897,1707681595.991521120,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.994138,1707681595.993467569,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.995846,1707681595.995467901,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.998122,1707681595.997426748,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681595.999790,1707681595.999470949,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.002002,1707681596.001425743,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.003759,1707681596.003485203,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.005962,1707681596.005337000,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.007664,1707681596.007469654,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.009931,1707681596.009597063,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.011641,1707681596.011466265,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.013862,1707681596.013485909,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.016103,1707681596.015500784,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.017783,1707681596.017637253,0.000000000,-0.453243948,0.000000000,0.000000000,3.146913649,0.000000000
1707681596.020110,1707681596.019422054,0.000000000,-0.453243948,0.000000000,0.000000000,3.146345148,-0.053929018
1707681596.021787,1707681596.021520376,0.000000000,-0.453243948,0.000000000,0.000000000,3.146027566,-0.083889580
1707681596.024110,1707681596.023523808,0.000000000,-0.453243948,0.000000000,0.000000000,3.145859787,-0.083889580
1707681596.025801,1707681596.025472641,0.000000000,-0.453243948,0.000000000,0.000000000,3.145692008,-0.083889580
1707681596.028083,1707681596.027529716,0.000000000,-0.453243948,0.000000000,0.000000000,3.145524228,-0.083889580
1707681596.030293,1707681596.029629707,0.000000000,-0.453243948,0.000000000,0.000000000,3.145448578,-0.077897468
1707681596.032027,1707681596.031534910,0.000000000,-0.453243948,0.000000000,0.000000000,3.145471048,-0.059921130
1707681596.033687,1707681596.033472538,0.000000000,-0.453243948,0.000000000,0.000000000,3.145417868,-0.047936905
1707681596.035933,1707681596.035530329,0.000000000,-0.453243948,0.000000000,0.000000000,3.145327987,-0.047936905
1707681596.037627,1707681596.037501812,0.000000000,-0.453243948,0.000000000,0.000000000,3.145226121,-0.047936905
1707681596.039851,1707681596.039345026,0.000000000,-0.453243948,0.000000000,0.000000000,3.145136239,-0.047936905
1707681596.042213,1707681596.041501045,0.000000000,-0.453243948,0.000000000,0.000000000,3.145034373,-0.047936905
1707681596.043846,1707681596.043522120,0.000000000,-0.453243948,0.000000000,0.000000000,3.144938499,-0.047936905
1707681596.046068,1707681596.045560837,0.000000000,-0.453243948,0.000000000,0.000000000,3.144842626,-0.047936905
1707681596.047776,1707681596.047529459,0.000000000,-0.453243948,0.000000000,0.000000000,3.144746752,-0.047936905
1707681596.050007,1707681596.049648523,0.000000000,-0.453243948,0.000000000,0.000000000,3.144694321,-0.047936905
1707681596.051715,1707681596.051380873,0.000000000,-0.453243948,0.000000000,0.000000000,3.144674097,-0.035952681
1707681596.053896,1707681596.053613901,0.000000000,-0.453243948,0.000000000,0.000000000,3.144597698,-0.035952681
1707681596.055586,1707681596.055462837,0.000000000,-0.453243948,0.000000000,0.000000000,3.144530287,-0.035952681
