__time,/dynamic_joint_states/header/stamp,/dynamic_joint_states/interface_values.1/values.0,/dynamic_joint_states/interface_values.1/values.1,/dynamic_joint_states/interface_values.1/values.7,/dynamic_joint_states/interface_values.2/values.0,/dynamic_joint_states/interface_values.2/values.1,/dynamic_joint_states/interface_values.2/values.7,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/parameter_events/new_parameters.0/value/bool_value,/parameter_events/new_parameters.0/value/double_value,/parameter_events/new_parameters.0/value/integer_value,/parameter_events/new_parameters.0/value/type,/parameter_events/stamp/nanosec,/parameter_events/stamp/sec,/tf/arm1/arm2/header/stamp,/tf/arm1/arm2/rotation/w,/tf/arm1/arm2/rotation/x,/tf/arm1/arm2/rotation/y,/tf/arm1/arm2/rotation/z,/tf/arm1/arm2/translation/x,/tf/arm1/arm2/translation/y,/tf/arm1/arm2/translation/z,/tf/base_link/arm1/header/stamp,/tf/base_link/arm1/rotation/w,/tf/base_link/arm1/rotation/x,/tf/base_link/arm1/rotation/y,/tf/base_link/arm1/rotation/z,/tf/base_link/arm1/translation/x,/tf/base_link/arm1/translation/y,/tf/base_link/arm1/translation/z
1699470930.049887,,,,,,,,,,1699470930.049292803,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.051591,1699470930.051373720,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.051639,,,,,,,,,,1699470930.051373720,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.053858,1699470930.053312540,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.053947,,,,,,,,,,1699470930.053312540,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.055527,1699470930.055398941,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.055786,,,,,,,,,,1699470930.055398941,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.057633,,,,,,,,,,1699470930.057399750,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.057811,1699470930.057399750,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.060011,1699470930.059400082,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.060032,,,,,,,,,,1699470930.059400082,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.061743,1699470930.061400652,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.061765,,,,,,,,,,1699470930.061400652,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.063554,,,,,,,,,,1699470930.063316822,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.063987,1699470930.063316822,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.065660,1699470930.065396786,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.065972,,,,,,,,,,1699470930.065396786,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.067790,1699470930.067399025,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.067809,,,,,,,,,,1699470930.067399025,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.069576,1699470930.069319010,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.069596,,,,,,,,,,1699470930.069319010,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.071823,1699470930.071381807,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.071843,,,,,,,,,,1699470930.071381807,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.073569,,,,,,,,,,1699470930.073400259,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.074081,1699470930.073400259,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.075750,1699470930.075369596,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.075944,,,,,,,,,,1699470930.075369596,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.077701,,,,,,,,,,1699470930.077401876,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.077988,1699470930.077401876,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.079548,,,,,,,,,,1699470930.079372406,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.079621,1699470930.079372406,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.081923,1699470930.081401348,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.081970,,,,,,,,,,1699470930.081401348,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.082124,,,,,,,,,,,,,,,,,,,,,,,1699470930.081401348,-0.018119151,0.999835835,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470930.081401348,-0.370243149,0.000000000,0.000000000,0.928934880,0.000000000,0.000000000,0.199000000
1699470930.083606,1699470930.083387613,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.083799,,,,,,,,,,1699470930.083387613,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.085629,,,,,,,,,,1699470930.085371256,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.085828,1699470930.085371256,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.088099,,,,,,,,,,1699470930.087556362,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.088167,1699470930.087556362,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.089791,1699470930.089560032,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.089832,,,,,,,,,,1699470930.089560032,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.091547,1699470930.091315269,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.091635,,,,,,,,,,1699470930.091315269,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.093805,1699470930.093405724,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.094072,,,,,,,,,,1699470930.093405724,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.095860,,,,,,,,,,1699470930.095405817,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.096034,1699470930.095405817,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.097691,1699470930.097371817,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.097713,,,,,,,,,,1699470930.097371817,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.099402,1699470930.099245548,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.099514,,,,,,,,,,1699470930.099245548,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.101638,1699470930.101263046,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.101901,,,,,,,,,,1699470930.101263046,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.103328,1699470930.103175163,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.103732,,,,,,,,,,1699470930.103175163,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.105528,,,,,,,,,,1699470930.105381012,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.105564,1699470930.105381012,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.107813,1699470930.107263327,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.107955,,,,,,,,,,1699470930.107263327,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.109738,,,,,,,,,,1699470930.109407187,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.110045,1699470930.109407187,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.111573,,,,,,,,,,1699470930.111189365,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.111749,1699470930.111189365,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.113992,1699470930.113404751,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.114011,,,,,,,,,,1699470930.113404751,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.115641,1699470930.115163803,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.115803,,,,,,,,,,1699470930.115163803,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.117371,1699470930.117255926,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.117650,,,,,,,,,,1699470930.117255926,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.119392,,,,,,,,,,1699470930.119177580,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.119614,1699470930.119177580,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.121671,,,,,,,,,,1699470930.121255636,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.121866,1699470930.121255636,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.123503,1699470930.123408794,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.123522,,,,,,,,,,1699470930.123408794,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.125798,1699470930.125267029,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.125917,,,,,,,,,,1699470930.125267029,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.127774,,,,,,,,,,1699470930.127387524,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.128046,1699470930.127387524,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.129691,,,,,,,,,,1699470930.129391432,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.129764,1699470930.129391432,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.131459,,,,,,,,,,1699470930.131253958,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.131524,1699470930.131253958,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.133930,,,,,,,,,,1699470930.133584261,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.134127,,,,,,,,,,,,,,,,,,,,,,,1699470930.133584261,-0.018119151,0.999835835,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470930.133584261,-0.370243149,0.000000000,0.000000000,0.928934880,0.000000000,0.000000000,0.199000000
1699470930.134292,1699470930.133584261,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.135423,1699470930.135277033,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.135772,,,,,,,,,,1699470930.135277033,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.137585,,,,,,,,,,1699470930.137400627,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.137672,1699470930.137400627,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.139904,1699470930.139437437,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.139935,,,,,,,,,,1699470930.139437437,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.141599,1699470930.141268492,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.141664,,,,,,,,,,1699470930.141268492,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.143519,,,,,,,,,,1699470930.143268347,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.143846,1699470930.143268347,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.145554,1699470930.145394802,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.145795,,,,,,,,,,1699470930.145394802,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.147646,,,,,,,,,,1699470930.147410154,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.147753,1699470930.147410154,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.149408,1699470930.149182320,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.149431,,,,,,,,,,1699470930.149182320,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.151696,1699470930.151261568,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.151856,,,,,,,,,,1699470930.151261568,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.153373,1699470930.153196812,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.153672,,,,,,,,,,1699470930.153196812,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.155436,,,,,,,,,,1699470930.155325890,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.155627,1699470930.155325890,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.157839,1699470930.157270432,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.157860,,,,,,,,,,1699470930.157270432,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.159682,,,,,,,,,,1699470930.159523487,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.160201,1699470930.159523487,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.161519,,,,,,,,,,1699470930.161386013,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.161885,1699470930.161386013,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.163566,1699470930.163413048,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.163838,,,,,,,,,,1699470930.163413048,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.165705,,,,,,,,,,1699470930.165525436,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.165833,1699470930.165525436,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.167533,,,,,,,,,,1699470930.167390108,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.168059,1699470930.167390108,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.169743,1699470930.169392824,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.169923,,,,,,,,,,1699470930.169392824,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.171708,,,,,,,,,,1699470930.171413898,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.171976,1699470930.171413898,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.173570,1699470930.173413277,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.173589,,,,,,,,,,1699470930.173413277,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.175859,1699470930.175434828,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.175950,,,,,,,,,,1699470930.175434828,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.177506,1699470930.177366018,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.177657,,,,,,,,,,1699470930.177366018,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.179807,1699470930.179562569,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.180149,,,,,,,,,,1699470930.179562569,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.181966,1699470930.181415319,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.181985,,,,,,,,,,1699470930.181415319,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.183640,,,,,,,,,,1699470930.183406830,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.183709,1699470930.183406830,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.185965,1699470930.185416222,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.186029,,,,,,,,,,1699470930.185416222,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.186066,,,,,,,,,,,,,,,,,,,,,,,1699470930.185416222,-0.018119151,0.999835835,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699470930.185416222,-0.370243149,0.000000000,0.000000000,0.928934880,0.000000000,0.000000000,0.199000000
1699470930.187727,1699470930.187402487,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.187787,,,,,,,,,,1699470930.187402487,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.189749,,,,,,,,,,1699470930.189398527,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.189944,1699470930.189398527,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.191592,,,,,,,,,,1699470930.191421032,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.191664,1699470930.191421032,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.193952,1699470930.193386793,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.194034,,,,,,,,,,1699470930.193386793,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.195616,1699470930.195393324,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.195844,,,,,,,,,,1699470930.195393324,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.197634,,,,,,,,,,1699470930.197417021,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.197842,1699470930.197417021,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.199502,1699470930.199394464,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.199524,,,,,,,,,,1699470930.199394464,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.201775,1699470930.201395750,0.000000000,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699470930.201931,,,,,,,,,,1699470930.201395750,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699470930.203757,,,,,,,,,,1699470930.203393221,0.000000000,142.130210927,0.000000000,0.000000000,0.036240284,0.000000000,,,,,,,,,,,,,,,,,,,,,,
