__time,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity
1707741442.533458,,,1707741442.532917976,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.536234,,,1707741442.535350084,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.538235,,,1707741442.538098335,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.540659,,,1707741442.540334702,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.543314,,,1707741442.543055058,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.545161,,,1707741442.544677496,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.546983,,,1707741442.546310902,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.549032,,,1707741442.548512220,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.550856,,,1707741442.550222397,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.552624,,,1707741442.552059412,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.554449,,,1707741442.553760290,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.555685,,,1707741442.555291414,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.557502,,,1707741442.557060957,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.559268,,,1707741442.558791161,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.561104,,,1707741442.560667753,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.563500,,,1707741442.562811136,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.565277,,,1707741442.564760447,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.567097,,,1707741442.566684723,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.568942,,,1707741442.568683147,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.571324,,,1707741442.570768118,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.573153,,,1707741442.572759867,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.574978,,,1707741442.574811220,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.577413,,,1707741442.576683283,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.579198,,,1707741442.578685045,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.581082,,,1707741442.580760479,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.582842,,,1707741442.582678795,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.585032,,,1707741442.584810972,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.586862,,,1707741442.586683273,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.589309,,,1707741442.588786364,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.591136,,,1707741442.590683460,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.592965,,,1707741442.592643023,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.595031,,,1707741442.594811201,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.596906,,,1707741442.596683264,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.599296,,,1707741442.598682165,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.601150,,,1707741442.600786686,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.602947,,,1707741442.602672577,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.605391,,,1707741442.604810476,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.607220,,,1707741442.606760979,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
1707741442.609083,,,1707741442.608682394,0.000000000,173.284593738,0.000000000,0.000000000,0.059011072,0.000000000
