__time,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity
1707741208.823915,,,1707741208.823353767,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.825978,,,1707741208.825675726,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.827819,,,1707741208.827491045,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.829674,,,1707741208.829305649,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.832054,,,1707741208.831355810,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.833919,,,1707741208.833315849,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.835981,,,1707741208.835423708,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.837801,,,1707741208.837313652,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.839594,,,1707741208.839362144,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.842034,,,1707741208.841310740,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.844068,,,1707741208.843446970,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.845935,,,1707741208.845309973,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.848012,,,1707741208.847353697,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.849810,,,1707741208.849306107,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.851647,,,1707741208.851332426,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.853457,,,1707741208.853316307,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.855906,,,1707741208.855356216,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.857731,,,1707741208.857314110,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.860116,,,1707741208.859450340,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.861947,,,1707741208.861314058,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.863890,,,1707741208.863360405,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.865587,,,1707741208.865322113,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.867887,,,1707741208.867330551,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.869689,,,1707741208.869300365,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.872031,,,1707741208.871351719,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.873854,,,1707741208.873310089,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.875676,,,1707741208.875295639,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.877481,,,1707741208.877352953,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.879866,,,1707741208.879353046,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.881979,,,1707741208.881652355,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.883794,,,1707741208.883320808,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.885594,,,1707741208.885317087,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.887980,,,1707741208.887306690,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.889871,,,1707741208.889310122,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.891696,,,1707741208.891301870,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.893539,,,1707741208.893337011,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.895915,,,1707741208.895313740,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.897763,,,1707741208.897302389,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.899587,,,1707741208.899336100,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.901373,,,1707741208.901208162,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.903885,,,1707741208.903325319,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.905725,,,1707741208.905339956,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.907579,,,1707741208.907307386,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.909986,,,1707741208.909361362,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.911824,,,1707741208.911357880,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.913646,,,1707741208.913311243,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.916023,,,1707741208.915345430,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.917863,,,1707741208.917346478,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.919713,,,1707741208.919345140,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.921522,,,1707741208.921344280,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.923896,,,1707741208.923322916,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.926045,,,1707741208.925575733,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.927910,,,1707741208.927358150,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.929704,,,1707741208.929316759,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.931531,,,1707741208.931347847,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.933897,,,1707741208.933315277,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.935740,,,1707741208.935311079,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.937562,,,1707741208.937314272,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.939950,,,1707741208.939326525,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.942046,,,1707741208.941575766,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.943867,,,1707741208.943293571,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.945704,,,1707741208.945313454,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.947464,,,1707741208.947316647,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.949906,,,1707741208.949435711,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.951767,,,1707741208.951304913,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.953609,,,1707741208.953355074,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.955884,,,1707741208.955340147,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.957723,,,1707741208.957315445,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.959553,,,1707741208.959366083,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.961910,,,1707741208.961307526,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.964017,,,1707741208.963576078,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.965710,,,1707741208.965304852,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.967509,,,1707741208.967348099,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.969882,,,1707741208.969439507,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.971708,,,1707741208.971307755,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.973532,,,1707741208.973317385,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.975872,,,1707741208.975303888,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
1707741208.977566,,,1707741208.977305889,0.000000000,0.651174798,0.000000000,0.000000000,0.021427853,0.000000000
