__time,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity
1707741684.073111,,,1707741684.072676420,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.074910,,,1707741684.074676275,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.077261,,,1707741684.076655388,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.079053,,,1707741684.078848362,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.080913,,,1707741684.080677748,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.083280,,,1707741684.082644701,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.085127,,,1707741684.084677696,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.086943,,,1707741684.086711645,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.088764,,,1707741684.088648558,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.091191,,,1707741684.090694427,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.093031,,,1707741684.092652559,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.094841,,,1707741684.094625473,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.097263,,,1707741684.096710920,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.099096,,,1707741684.098657846,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.100978,,,1707741684.100668430,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.102808,,,1707741684.102654457,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.105156,,,1707741684.104804039,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.106943,,,1707741684.106658697,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.109366,,,1707741684.108804226,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.111225,,,1707741684.110657454,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.113054,,,1707741684.112686872,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.114871,,,1707741684.114669323,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.117328,,,1707741684.116804361,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.119154,,,1707741684.118700981,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.121001,,,1707741684.120695353,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.122825,,,1707741684.122671843,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.125224,,,1707741684.124655008,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.126985,,,1707741684.126687050,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.129457,,,1707741684.128805161,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.131302,,,1707741684.130706072,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.133135,,,1707741684.132658720,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.134923,,,1707741684.134674311,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.137390,,,1707741684.136665344,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.139195,,,1707741684.138665199,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.140990,,,1707741684.140666008,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.142779,,,1707741684.142656088,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.145176,,,1707741684.144692898,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.146988,,,1707741684.146651506,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.149424,,,1707741684.148839235,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.151240,,,1707741684.150666952,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.153060,,,1707741684.152662754,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.154913,,,1707741684.154651642,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.157336,,,1707741684.156662703,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.159160,,,1707741684.158653498,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.161016,,,1707741684.160669804,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.162827,,,1707741684.162663221,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.165154,,,1707741684.164654970,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.167019,,,1707741684.166663647,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.168861,,,1707741684.168662786,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.171316,,,1707741684.170661688,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.173116,,,1707741684.172662020,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.174922,,,1707741684.174654007,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
1707741684.177355,,,1707741684.176662922,0.000000000,326.178004832,0.000000000,0.000000000,0.072816584,0.000000000
