__time,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity
1707741505.173708,,,1707741505.173045158,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.175646,,,1707741505.175134897,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.177464,,,1707741505.177046061,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.179297,,,1707741505.179078341,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.181137,,,1707741505.181045055,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.183718,,,1707741505.183166265,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.185585,,,1707741505.185070992,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.187388,,,1707741505.187045574,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.189184,,,1707741505.189045668,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.191625,,,1707741505.191045046,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.193470,,,1707741505.193045139,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.195265,,,1707741505.195045233,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.197720,,,1707741505.197045088,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.199543,,,1707741505.199047327,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.201388,,,1707741505.201045036,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.203249,,,1707741505.203045368,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.205666,,,1707741505.205101013,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.207470,,,1707741505.207045317,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.209285,,,1707741505.209046602,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.211711,,,1707741505.211122513,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.213565,,,1707741505.213045359,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.215351,,,1707741505.215045214,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.217198,,,1707741505.217045307,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.219636,,,1707741505.219045401,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.221381,,,1707741505.221121073,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.223217,,,1707741505.223045349,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.225693,,,1707741505.225045443,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.227617,,,1707741505.227045536,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.229351,,,1707741505.229045630,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.231266,,,1707741505.231045008,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.233718,,,1707741505.233045578,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.235567,,,1707741505.235045433,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.237657,,,1707741505.237045288,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.239521,,,1707741505.239079952,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.241652,,,1707741505.241045475,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.243529,,,1707741505.243044853,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.245649,,,1707741505.245045662,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.247526,,,1707741505.247121572,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.249392,,,1707741505.249045372,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.251238,,,1707741505.251045704,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.253673,,,1707741505.253045559,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.255650,,,1707741505.255048037,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.257484,,,1707741505.257045746,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.259256,,,1707741505.259045601,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.261702,,,1707741505.261045933,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.263312,,,1707741505.263159752,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.265723,,,1707741505.265045643,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.267537,,,1707741505.267045736,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.269393,,,1707741505.269013405,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.271748,,,1707741505.271049738,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.273576,,,1707741505.273091793,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.275605,,,1707741505.275483370,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.277462,,,1707741505.277096272,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.279221,,,1707741505.279045582,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.281711,,,1707741505.281047106,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.283705,,,1707741505.283446074,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.285547,,,1707741505.285122156,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.287380,,,1707741505.287096977,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.289210,,,1707741505.289045811,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.291690,,,1707741505.291182518,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.293562,,,1707741505.293046713,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.296325,,,1707741505.295740366,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.297554,,,1707741505.297355413,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.299333,,,1707741505.299075842,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.301167,,,1707741505.301047325,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.303597,,,1707741505.303045988,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.305640,,,1707741505.305047035,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.307732,,,1707741505.307045937,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.309502,,,1707741505.309046030,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.311640,,,1707741505.311045885,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.313646,,,1707741505.313045740,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.315562,,,1707741505.315046072,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.317650,,,1707741505.317045689,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.319554,,,1707741505.319046974,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.321381,,,1707741505.321045876,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.323195,,,1707741505.323046207,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.325011,,,1707741505.324951410,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.327653,,,1707741505.327122211,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.329530,,,1707741505.329045057,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.331298,,,1707741505.331046104,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.333715,,,1707741505.333046198,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.335620,,,1707741505.334967375,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.337477,,,1707741505.337093115,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.339891,,,1707741505.339204311,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.341726,,,1707741505.341062307,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.343555,,,1707741505.343047380,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.345391,,,1707741505.345097303,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.347267,,,1707741505.347046852,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.349649,,,1707741505.349217653,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.351402,,,1707741505.351088047,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.353645,,,1707741505.353120089,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.355369,,,1707741505.355047941,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.357657,,,1707741505.357046366,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.359380,,,1707741505.359046221,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.361696,,,1707741505.361047745,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.363407,,,1707741505.363046885,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.365661,,,1707741505.365081310,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.367370,,,1707741505.367218018,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.369585,,,1707741505.369046450,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.371366,,,1707741505.371075153,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.373646,,,1707741505.373047590,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.375353,,,1707741505.375209808,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.377620,,,1707741505.377046108,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.379878,,,1707741505.379215479,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.381510,,,1707741505.381047010,0.000000000,264.181979542,0.000000000,0.000000000,0.038302121,0.000000000
1707741505.383283,,,1707741505.383049250,0.000000000,264.181979542,0.000000000,0.000000000,0.038254184,0.000000000
1707741505.385660,,,1707741505.385123730,0.000000000,264.183777176,0.173771273,0.000000000,0.035046906,-0.299605646
1707741505.387508,,,1707741505.387182951,0.000000000,264.190224689,0.802943162,0.000000000,0.030782020,-0.725045654
1707741505.389315,,,1707741505.389081717,0.000000000,264.197463161,1.456083420,0.000000000,0.025560643,-1.102548785
1707741505.391785,,,1707741505.391175985,0.000000000,264.209183733,2.372876719,0.000000000,0.013749440,-2.109223771
1707741505.393628,,,1707741505.393049240,0.000000000,264.223085433,3.385543910,0.000000000,0.002822074,-2.882206277
1707741505.395495,,,1707741505.395098686,0.000000000,264.243506553,4.805674562,0.000000000,-0.013145409,-3.912849806
1707741505.397275,,,1707741505.397046328,0.000000000,264.263640051,6.034057614,0.000000000,-0.030370484,-5.015398497
1707741505.399730,,,1707741505.399119616,0.000000000,264.288015964,7.304385829,0.000000000,-0.048621709,-5.854294241
1707741505.401494,,,1707741505.401203632,0.000000000,264.312631562,8.388958183,0.000000000,-0.069328952,-6.813032608
1707741505.403968,,,1707741505.403246641,0.000000000,264.339284478,9.401625187,0.000000000,-0.091095300,-7.729825813
1707741505.405963,,,1707741505.405704260,0.000000000,264.372001412,10.570087116,0.000000000,-0.117935470,-8.478839870
1707741505.407830,,,1707741505.407444715,0.000000000,264.399277508,11.385014409,0.000000000,-0.139249414,-9.227853926
1707741505.409626,,,1707741505.409129381,0.000000000,264.425762645,12.128036353,0.000000000,-0.160295960,-9.797104609
1707741505.411408,,,1707741505.411046982,0.000000000,264.454572722,12.793161584,0.000000000,-0.183061493,-10.264489380
1707741505.413216,,,1707741505.413046360,0.000000000,264.486810287,13.554159866,0.000000000,-0.210077681,-10.977550762
1707741505.415641,,,1707741505.415170431,0.000000000,264.521828192,14.207300123,0.000000000,-0.237747758,-11.462911871
1707741505.417461,,,1707741505.417046547,0.000000000,264.553346703,14.740598132,0.000000000,-0.263284644,-11.882359743
1707741505.419843,,,1707741505.419218779,0.000000000,264.589443189,15.273896140,0.000000000,-0.293601737,-12.451610426
1707741505.421625,,,1707741505.421266317,0.000000000,264.621680754,15.663383449,0.000000000,-0.323378041,-12.781177360
1707741505.423516,,,1707741505.423204422,0.000000000,264.659335188,16.100807658,0.000000000,-0.351522994,-13.254554243
1707741505.425324,,,1707741505.425168991,0.000000000,264.695215958,16.520255530,0.000000000,-0.381407156,-13.638049440
1707741505.427183,,,1707741505.427079439,0.000000000,264.729011472,16.849821715,0.000000000,-0.409484721,-13.907694501
1707741505.429545,,,1707741505.429049253,0.000000000,264.765131926,17.113474663,0.000000000,-0.440511879,-14.267221248
1707741505.431370,,,1707741505.431078911,0.000000000,264.800964758,17.305222261,0.000000000,-0.470369826,-14.429008284
1707741505.433731,,,1707741505.433108091,0.000000000,264.836294253,17.383119723,0.000000000,-0.500716880,-14.578811095
1707741505.435800,,,1707741505.435620308,0.000000000,264.881115255,17.526930422,0.000000000,-0.539890315,-14.872424606
1707741505.437574,,,1707741505.437417269,0.000000000,264.914766958,17.616812109,0.000000000,-0.568868171,-14.992266855
1707741505.439363,,,1707741505.439219475,0.000000000,264.945925943,17.658756896,0.000000000,-0.596448366,-15.136077553
1707741505.441847,,,1707741505.441327333,0.000000000,264.983220851,17.640780559,0.000000000,-0.630350990,-15.333817264
1707741505.443697,,,1707741505.443047047,0.000000000,265.013708719,17.592843659,0.000000000,-0.658092223,-15.429691064
1707741505.445485,,,1707741505.445046663,0.000000000,265.048894403,17.574867322,0.000000000,-0.690963454,-15.645407112
