__time,/effort_control/data.0,/effort_control/layout/data_offset,/joint_states/header/stamp,/joint_states/joint0/effort,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/effort,/joint_states/joint1/position,/joint_states/joint1/velocity,/parameter_events/new_parameters.0/value/bool_value,/parameter_events/new_parameters.0/value/double_value,/parameter_events/new_parameters.0/value/integer_value,/parameter_events/new_parameters.0/value/type,/parameter_events/stamp/nanosec,/parameter_events/stamp/sec,/tf/arm1/arm2/header/stamp,/tf/arm1/arm2/rotation/w,/tf/arm1/arm2/rotation/x,/tf/arm1/arm2/rotation/y,/tf/arm1/arm2/rotation/z,/tf/arm1/arm2/translation/x,/tf/arm1/arm2/translation/y,/tf/arm1/arm2/translation/z,/tf/base_link/arm1/header/stamp,/tf/base_link/arm1/rotation/w,/tf/base_link/arm1/rotation/x,/tf/base_link/arm1/rotation/y,/tf/base_link/arm1/rotation/z,/tf/base_link/arm1/translation/x,/tf/base_link/arm1/translation/y,/tf/base_link/arm1/translation/z
1699469598.400320,,,1699469598.400115967,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.402592,,,1699469598.402175903,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.404785,,,1699469598.404163361,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.406526,,,1699469598.406222343,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.408801,,,1699469598.408180475,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.410475,,,1699469598.410232306,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.412677,,,1699469598.412104368,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.414495,,,1699469598.414226294,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.416790,,,1699469598.416168690,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.418551,,,1699469598.418184996,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.420807,,,1699469598.420167685,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.422519,,,1699469598.422221184,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.424761,,,1699469598.424186945,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.427080,,,1699469598.426508427,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.428821,,,1699469598.428305864,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.430647,,,1699469598.430186987,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.432701,,,1699469598.432187796,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.434367,,,1699469598.434187412,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.436618,,,1699469598.436188698,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.438890,,,1699469598.438189507,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.440614,,,1699469598.440188408,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.442865,,,1699469598.442187309,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.444523,,,1699469598.444101334,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.446790,,,1699469598.446100712,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.448480,,,1699469598.448102713,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.450707,,,1699469598.450332880,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.452396,,,1699469598.452221870,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.455232,,,1699469598.454729319,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.456929,,,1699469598.456349850,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.457026,,,,,,,,,,,,,,,,1699469598.456349850,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.456349850,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.458644,,,1699469598.458186865,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.460318,,,1699469598.460186958,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.462568,,,1699469598.462186337,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.464818,,,1699469598.464236498,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.466479,,,1699469598.466334820,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.468772,,,1699469598.468187571,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.470454,,,1699469598.470185518,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.472693,,,1699469598.472185612,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.474444,,,1699469598.474184752,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.476687,,,1699469598.476185799,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.478377,,,1699469598.478185415,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.480644,,,1699469598.480187416,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.482825,,,1699469598.482241392,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.484648,,,1699469598.484188318,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.486893,,,1699469598.486216545,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.488488,,,1699469598.488225222,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.490722,,,1699469598.490170717,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.492403,,,1699469598.492185831,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.494705,,,1699469598.494185925,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.496917,,,1699469598.496344566,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.498702,,,1699469598.498233080,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.500365,,,1699469598.500168085,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.502647,,,1699469598.502238989,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.504891,,,1699469598.504240990,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.506572,,,1699469598.506212950,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.508793,,,1699469598.508216143,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.508835,,,,,,,,,,,,,,,,1699469598.508216143,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.508216143,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.510508,,,1699469598.510223150,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.512752,,,1699469598.512173891,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.514379,,,1699469598.514220953,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.516659,,,1699469598.516187906,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.518906,,,1699469598.518292427,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.520650,,,1699469598.520215511,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.522891,,,1699469598.522216797,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.524585,,,1699469598.524173498,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.526829,,,1699469598.526185274,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.528590,,,1699469598.528184414,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.530809,,,1699469598.530173302,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.532532,,,1699469598.532174110,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.534720,,,1699469598.534189224,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.536440,,,1699469598.536174774,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.538686,,,1699469598.538184166,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.540395,,,1699469598.540173054,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.542633,,,1699469598.542173386,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.544877,,,1699469598.544183493,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.546562,,,1699469598.546183825,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.548800,,,1699469598.548172474,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.550508,,,1699469598.550173283,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.552731,,,1699469598.552183390,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.554447,,,1699469598.554172516,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.556666,,,1699469598.556173325,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.558392,,,1699469598.558183908,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.560651,,,1699469598.560182571,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.560706,,,,,,,,,,,,,,,,1699469598.560182571,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.560182571,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.562331,,,1699469598.562176943,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.564541,,,1699469598.564174414,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.566842,,,1699469598.566188574,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.568561,,,1699469598.568174601,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.570855,,,1699469598.570175171,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.572520,,,1699469598.572173119,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.574749,,,1699469598.574184179,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.576427,,,1699469598.576185226,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.578682,,,1699469598.578183413,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.580370,,,1699469598.580172539,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.582627,,,1699469598.582181454,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.584863,,,1699469598.584183931,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.586557,,,1699469598.586171627,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.588793,,,1699469598.588183403,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.590482,,,1699469598.590182543,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.592686,,,1699469598.592182398,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.594416,,,1699469598.594182491,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.596657,,,1699469598.596170664,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.598332,,,1699469598.598172188,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.600597,,,1699469598.600184679,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.602838,,,1699469598.602182150,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.604532,,,1699469598.604182005,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.606903,,,1699469598.606173038,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.608691,,,1699469598.608207941,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.610502,,,1699469598.610184431,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.610635,,,,,,,,,,,,,,,,1699469598.610184431,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.610184431,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.612747,,,1699469598.612182379,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.614521,,,1699469598.614285231,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.616778,,,1699469598.616229534,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.618584,,,1699469598.618182898,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.621002,,,1699469598.620290756,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.622835,,,1699469598.622206926,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.624618,,,1699469598.624288559,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.626394,,,1699469598.626171350,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.628841,,,1699469598.628171206,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.630652,,,1699469598.630182266,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.632521,,,1699469598.632181644,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.634874,,,1699469598.634170294,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.636693,,,1699469598.636180878,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.638475,,,1699469598.638170004,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.640350,,,1699469598.640181065,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.642665,,,1699469598.642180681,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.644784,,,1699469598.644180775,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.646720,,,1699469598.646179914,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.648543,,,1699469598.648180723,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.650879,,,1699469598.650182247,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.652669,,,1699469598.652170181,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.654483,,,1699469598.654181719,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.656922,,,1699469598.656171083,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.658716,,,1699469598.658179522,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.660533,,,1699469598.660170555,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.662920,,,1699469598.662183523,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.663069,,,,,,,,,,,,,,,,1699469598.662183523,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.662183523,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.664733,,,1699469598.664180517,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.666450,,,1699469598.666184902,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.668810,,,1699469598.668169498,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.670675,,,1699469598.670281172,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.672504,,,1699469598.672169209,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.674874,,,1699469598.674182177,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.676538,,,1699469598.676169872,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.678330,,,1699469598.678179979,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.680455,,,1699469598.680169821,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.682871,,,1699469598.682179928,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.684645,,,1699469598.684168816,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.686433,,,1699469598.686168909,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.688863,,,1699469598.688169479,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.690693,,,1699469598.690156460,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.692476,,,1699469598.692168474,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.694919,,,1699469598.694181442,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.696739,,,1699469598.696169615,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.698558,,,1699469598.698179722,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.700417,,,1699469598.700154066,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.702922,,,1699469598.702180624,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.704700,,,1699469598.704168797,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.706445,,,1699469598.706179857,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.708781,,,1699469598.708274126,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.710495,,,1699469598.710180759,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.712766,,,1699469598.712280989,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.712915,,,,,,,,,,,,,,,,1699469598.712280989,0.000856779,0.999999633,0.000000000,0.000000000,0.093525000,0.000000000,0.000000000,1699469598.712280989,0.997742424,0.000000000,0.000000000,-0.067156950,0.000000000,0.000000000,0.199000000
1699469598.714436,,,1699469598.714295864,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.716756,,,1699469598.716159821,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.718490,,,1699469598.718222380,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1699469598.720861,,,1699469598.720159769,0.000000000,-44.116712217,0.000000000,0.000000000,-0.001713558,0.000000000,,,,,,,,,,,,,,,,,,,,,,
